topic_1_weights,topic_1_words,topic_2_weights,topic_2_words,topic_3_weights,topic_3_words,topic_4_weights,topic_4_words,topic_5_weights,topic_5_words,topic_6_weights,topic_6_words,topic_7_weights,topic_7_words,topic_8_weights,topic_8_words,topic_9_weights,topic_9_words,topic_10_weights,topic_10_words
0.0,bombing,0.05517301098977143,bombing,0.0,bombing,3.3765975670500464e-14,bombing,0.0,bombing,0.0,bombing,0.0,bombing,0.0,bombing,0.0,bombing,0.0,bombing
0.0,born,0.0,born,0.0,born,0.0,born,1.3828063368702585e-10,born,0.0,born,0.0,born,0.12550374134456993,born,0.0,born,0.0,born
0.0,boys,0.0,boys,0.0,boys,0.0,boys,0.09139630753429072,boys,0.0,boys,0.0,boys,0.0,boys,0.0,boys,0.0,boys
0.0,brain,0.0,brain,0.0,brain,0.0,brain,0.07577232256905711,brain,0.0,brain,8.994631664385135e-15,brain,0.0,brain,0.0,brain,0.0,brain
0.0,bribe,0.05301268551170107,bribe,0.0,bribe,0.0,bribe,0.0,bribe,0.0,bribe,0.0,bribe,0.0,bribe,0.0,bribe,0.0,bribe
0.0,bridge,0.0,bridge,0.0,bridge,0.0,bridge,0.0,bridge,0.0,bridge,0.0,bridge,0.0,bridge,0.0,bridge,0.12914380167116166,bridge
0.0,bring,0.0,bring,0.0,bring,0.0,bring,0.0,bring,0.0,bring,0.0,bring,0.0,bring,0.04647476367055206,bring,0.0,bring
0.0,british,0.15846373227634136,british,0.0,british,0.0,british,0.0,british,0.0,british,3.653537498411876e-16,british,0.0319409711197171,british,0.0,british,0.0,british
0.0,brought,0.0,brought,0.0,brought,0.0,brought,0.0,brought,0.0,brought,0.015160287884705878,brought,0.0,brought,0.06172739195944197,brought,0.0,brought
0.0,buddha,0.0,buddha,0.0,buddha,0.0,buddha,0.0,buddha,0.0,buddha,0.06909651441772388,buddha,0.0,buddha,0.0,buddha,0.0,buddha
0.0,building,0.0,building,0.0,building,0.0,building,0.0,building,8.494200810853213e-14,building,0.12374735056696765,building,0.0,building,0.0,building,0.0,building
0.0,bulb,0.0,bulb,0.0,bulb,0.0,bulb,0.0,bulb,0.0,bulb,0.0,bulb,0.04655917478101858,bulb,0.0,bulb,0.0,bulb
0.0,bull,0.0,bull,0.0,bull,0.0,bull,0.0,bull,0.0,bull,0.0,bull,0.0,bull,0.1626861022576572,bull,0.0,bull
0.0,bunny,0.0,bunny,0.0,bunny,0.0,bunny,0.0,bunny,0.10797359137927999,bunny,0.0,bunny,0.0,bunny,0.0,bunny,0.0,bunny
0.0,bush,0.0,bush,0.0,bush,0.0,bush,0.0,bush,0.06649718031843115,bush,1.235312460634067e-13,bush,0.0,bush,0.0,bush,0.0,bush
0.07057699737239087,business,0.06720011736054221,business,0.0,business,0.006130443185510189,business,0.0,business,0.0,business,0.0,business,0.0,business,0.0,business,0.031684261138844365,business
0.0,cabal,0.0,cabal,0.0,cabal,0.05576338346764302,cabal,0.014859199167862595,cabal,0.0,cabal,0.0,cabal,1.73536980842469e-13,cabal,0.0,cabal,0.0,cabal
0.0,caesar,0.0,caesar,0.0,caesar,0.0,caesar,0.0,caesar,0.0,caesar,0.0,caesar,0.10021610602827745,caesar,0.0,caesar,0.0,caesar
0.0,caesarean,0.0,caesarean,0.0,caesarean,0.0,caesarean,0.0,caesarean,0.0,caesarean,0.0,caesarean,0.04200484241814994,caesarean,0.0,caesarean,0.0,caesarean
0.0,called,0.0,called,0.0,called,0.0,called,0.0,called,0.0,called,0.09637147545730139,called,1.7931067606722884e-15,called,0.0,called,0.049239147796388424,called
0.0,calls,0.0,calls,0.08420753359973325,calls,0.0,calls,0.0,calls,0.0,calls,0.0,calls,0.0,calls,0.0,calls,0.0,calls
0.0,came,0.0,came,0.0,came,0.024443267012031908,came,0.0,came,0.0,came,0.029015132115158375,came,0.0,came,0.0,came,0.0,came
0.0,campaign,0.0,campaign,0.0,campaign,2.0844721665450588e-15,campaign,0.0,campaign,0.0,campaign,0.0,campaign,0.05085469934045628,campaign,0.0,campaign,0.0,campaign
0.0,cancer,0.1742996744361117,cancer,0.0,cancer,0.0,cancer,0.0,cancer,0.0,cancer,0.0,cancer,0.0,cancer,0.0,cancer,0.0,cancer
0.0,car,0.0,car,0.0,car,0.0,car,0.0,car,0.0,car,0.0,car,0.0,car,0.0,car,0.14161252908511565,car
0.0,carbon,0.0,carbon,1.0222253621595059e-05,carbon,0.0,carbon,0.0,carbon,0.045625432179060996,carbon,0.0,carbon,0.0,carbon,0.0,carbon,1.482632281493671e-14,carbon
0.0,care,1.8640695997654576e-07,care,0.02642600857774559,care,0.02138508668520506,care,0.027844189876512822,care,0.0,care,0.0,care,0.0,care,0.0,care,0.0,care
0.0,carried,0.0,carried,0.0,carried,0.09267177359109835,carried,0.0,carried,0.0,carried,0.0,carried,1.0143057418005158e-13,carried,0.0,carried,3.8563525414999386e-12,carried
0.0,cases,0.0,cases,0.0,cases,0.0,cases,0.023665210266122567,cases,0.0,cases,0.0,cases,0.024479366452972575,cases,0.02061529523483714,cases,0.0,cases
0.0,cash,0.0,cash,0.0,cash,0.07700823430019135,cash,0.0,cash,0.0,cash,0.0,cash,0.0,cash,0.0,cash,0.0,cash
0.0,catholic,0.0,catholic,0.0,catholic,0.0,catholic,0.0,catholic,0.0,catholic,0.0,catholic,0.0,catholic,0.06351307168856342,catholic,0.0,catholic
0.0,cause,0.0,cause,0.0,cause,0.0,cause,0.20614573312236098,cause,0.0,cause,0.0,cause,0.0,cause,0.0,cause,0.0,cause
0.0,caused,2.992048290041375e-08,caused,0.0,caused,0.0,caused,0.08068308644894492,caused,0.0,caused,0.0,caused,0.28158228699973714,caused,0.0,caused,0.0,caused
0.0,causes,0.0,causes,0.0,causes,0.0,causes,0.0,causes,0.0,causes,0.20064057952567974,causes,0.0,causes,2.7714725652666258e-11,causes,0.0,causes
0.0,causing,0.0,causing,0.0,causing,0.0,causing,0.01882510524847914,causing,0.0,causing,0.04408338280147446,causing,0.0,causing,0.0,causing,0.0,causing
0.0,celebrities,0.0,celebrities,0.0,celebrities,0.03733589656827414,celebrities,0.0,celebrities,0.0,celebrities,0.0,celebrities,0.0,celebrities,0.0,celebrities,0.02139424923678861,celebrities
0.0,cells,0.0,cells,0.0,cells,0.0,cells,0.0,cells,0.0,cells,0.0,cells,0.0,cells,0.06482419560855986,cells,5.2391882780165695e-15,cells
0.0,cemetery,0.0,cemetery,0.0,cemetery,0.0,cemetery,0.05627030268906926,cemetery,0.0,cemetery,0.0,cemetery,0.0,cemetery,0.0,cemetery,0.0,cemetery
0.0,center,0.0,center,0.018928622483995596,center,0.0,center,0.0,center,0.0,center,0.10684760890929915,center,0.0,center,0.0,center,0.0,center
0.0,central,3.481409995862198e-15,central,0.0,central,0.0,central,0.0,central,0.0,central,0.0,central,0.026345597616174873,central,0.03977555717050095,central,0.0,central
0.0,centuries,0.0,centuries,0.0,centuries,0.0,centuries,0.0,centuries,0.0,centuries,0.0,centuries,0.0,centuries,0.051041460613778254,centuries,0.0,centuries
0.0,century,0.0,century,0.0,century,0.0,century,0.0,century,0.0,century,0.011993379301419898,century,0.0,century,0.07304036484628795,century,0.0,century
0.0,certain,1.8862041851113817e-12,certain,0.0,certain,0.24162654137368825,certain,1.6575525576135508e-09,certain,0.0,certain,0.0,certain,0.0,certain,0.13353928322639955,certain,0.0,certain
