topic_1_weights,topic_1_words,topic_2_weights,topic_2_words,topic_3_weights,topic_3_words,topic_4_weights,topic_4_words,topic_5_weights,topic_5_words,topic_6_weights,topic_6_words,topic_7_weights,topic_7_words,topic_8_weights,topic_8_words,topic_9_weights,topic_9_words,topic_10_weights,topic_10_words
2.2576765808019746e-05,anti,0.012980543629069472,anti,-0.004142581742070846,anti,-0.012971291388418803,anti,0.007272729774256336,anti,0.009075078044108266,anti,-0.0019014930140435473,anti,-0.003782954915755994,anti,-0.0062400301439356045,anti,0.002961126329530008,anti
2.247511901649113e-06,ape,0.007829820946878114,ape,-0.002801035570513782,ape,0.0068532677676144535,ape,-0.001222062325089528,ape,0.0037910127409490767,ape,0.003106038572715537,ape,0.004823402217633595,ape,0.003092686550607444,ape,0.0025172062595287515,ape
1.100245930378861e-06,appear,0.006405095690813591,appear,-0.0003795087150796429,appear,0.002327870284614088,appear,0.0018581993987276722,appear,0.031973098369419715,appear,-0.028080381882615243,appear,0.0019411789644648778,appear,-0.006325387550579778,appear,0.008046815656317858,appear
1.95116645974037e-05,apple,0.0009120035098794076,apple,-3.9006176332606474e-05,apple,-0.0007577432088383662,apple,0.00036836636865054403,apple,0.0011573493150267668,apple,-0.0012772121923784229,apple,-0.0004964490158955507,apple,0.0012134822218706964,apple,-0.00011785747103760477,apple
0.019790697380420833,architect,-0.00044635635537963015,architect,4.97525408266465e-05,architect,0.00015510539449751893,architect,-5.041879154940844e-05,architect,-0.0003450871714286733,architect,-0.00015862466738881205,architect,-0.0003708394041425592,architect,-0.0016154735447762832,architect,-0.005322059967960917,architect
6.952199512346406e-06,area,0.007567921217555829,area,-0.0031718710622958635,area,-0.006870777860124483,area,0.0022482628336030113,area,0.0037089847442460513,area,-0.0018252782124368657,area,0.021607435342066727,area,0.01380708429142309,area,0.005333360758077119,area
0.028312083143500734,artist,-0.0007952932712743994,artist,1.117785997987606e-05,artist,0.0005525605879720021,artist,-0.00012633082677472287,artist,-0.0018610140748648763,artist,-0.0011909291106555345,artist,-0.0019910789869716722,artist,0.0021047429130281524,artist,0.005509082426465798,artist
1.7781295027674363e-06,asia,0.006634797366719295,asia,-0.0019347025866728123,asia,-0.0002869035020827418,asia,-0.0023607398771371426,asia,0.0009642852944351328,asia,-0.00026097010042105994,asia,0.0012689812742938897,asia,0.0032789725922072834,asia,-0.005360762762585314,asia
1.6686290192620944e-06,asian,0.0064462658867940606,asian,0.006810336383923171,asian,-0.002511538482770772,asian,0.000394380757726838,asian,-0.00021225327401727217,asian,-4.86053110389088e-05,asian,-0.0010328166868022678,asian,0.007161380909963075,asian,-0.00014889762839685757,asian
2.250277101282719e-06,asians,0.010259073877980139,asians,0.0017069389287250748,asians,0.007955870793209465,asians,0.009272722370976497,asians,-0.006441032152132813,asians,-0.0083877510895212,asians,0.022997716064544,asians,0.03326332137046413,asians,0.005283538629456329,asians
0.00014282597433895732,assassination,0.02136983493175016,assassination,-0.010007976322312448,assassination,-0.02828337638912107,assassination,0.006567095076291479,assassination,-0.004038004266897314,assassination,0.0004971982593519472,assassination,0.014046443789039662,assassination,-0.02296237495270194,assassination,-0.011869216144122292,assassination
