top_topic_name_1,top_topic_weight_1,top_topic_name_2,top_topic_weight_2,top_topic_name_3,top_topic_weight_3
topic_5,99.99951241535896,topic_2,0.0004083189189468451,topic_7,7.923473578382733e-05
topic_5,80.18287176084549,topic_7,19.817104068716997,topic_4,2.417003379169061e-05
topic_5,68.96969422781285,topic_4,31.030305772187152,topic_3,5.167825871832521e-239
topic_9,99.99993148703929,topic_6,6.851063714382626e-05,topic_8,2.3235637553183467e-09
topic_9,69.7172594585668,topic_2,30.2827405414332,topic_1,0.0
topic_5,100.0,topic_4,2.5606810572420246e-15,topic_9,9.61812425797799e-151
topic_4,100.0,topic_2,2.718749881561391e-15,topic_5,1.2083363348338997e-18
topic_7,99.98856482235082,topic_6,0.01143517764917781,topic_1,0.0
topic_10,100.0,topic_1,0.0,topic_2,0.0
topic_5,99.99999999999999,topic_4,4.796006274005067e-16,topic_1,0.0
topic_5,100.00000000000001,topic_4,7.58013382955218e-20,topic_3,6.134056566703821e-241
topic_9,99.99999999684574,topic_7,2.6477845181386943e-09,topic_10,4.266473105086205e-10
topic_1,100.0,topic_2,0.0,topic_3,0.0
topic_1,100.0,topic_6,1.9161331641172918e-21,topic_2,0.0
topic_1,100.0,topic_2,0.0,topic_3,0.0
topic_1,100.0,topic_2,0.0,topic_3,0.0
topic_1,100.0,topic_2,0.0,topic_3,0.0
topic_6,100.0,topic_8,3.65972593712498e-86,topic_1,0.0
topic_1,100.0,topic_2,0.0,topic_3,0.0
topic_1,100.0,topic_2,0.0,topic_3,0.0
topic_1,100.0,topic_2,0.0,topic_3,0.0
topic_4,99.9999996535178,topic_9,3.464821898493436e-07,topic_5,2.513058601523845e-15
topic_10,58.27069851233482,topic_1,41.729301487665175,topic_2,0.0
topic_1,99.99999999999997,topic_8,2.4636826390202278e-14,topic_5,1.5136358657848388e-20
topic_1,100.0,topic_2,1.2721700044927325e-22,topic_3,0.0
topic_1,100.0,topic_2,0.0,topic_3,0.0
topic_1,100.0,topic_2,0.0,topic_3,0.0
topic_1,99.99999999999882,topic_5,1.1822741745059896e-12,topic_2,0.0
topic_1,100.0,topic_2,0.0,topic_3,0.0
topic_1,100.0,topic_2,0.0,topic_3,0.0
topic_10,61.358802283700925,topic_1,38.64119771629908,topic_2,0.0
topic_1,69.9846797593091,topic_4,30.01532024068882,topic_2,2.0784609396053755e-12
topic_1,100.0,topic_2,0.0,topic_3,0.0
topic_1,100.0,topic_2,0.0,topic_3,0.0
topic_1,77.47436191824279,topic_5,22.525629604067756,topic_9,8.477689419243818e-06
topic_1,100.0,topic_2,0.0,topic_3,0.0
topic_4,100.0,topic_1,0.0,topic_2,0.0
topic_1,99.34131911606167,topic_3,0.6585929931662194,topic_5,8.789076523680497e-05
topic_2,50.37977552968389,topic_4,26.178279708769548,topic_9,22.271839991146898
topic_1,100.0,topic_2,0.0,topic_3,0.0
topic_1,100.0,topic_2,0.0,topic_3,0.0
topic_1,100.0,topic_9,2.7858209773112116e-17,topic_2,0.0
topic_1,100.0,topic_2,0.0,topic_3,0.0
topic_1,100.0,topic_2,0.0,topic_3,0.0
topic_1,100.00000000000001,topic_6,2.6404567857369158e-20,topic_2,0.0
topic_1,100.0,topic_2,0.0,topic_3,0.0
topic_1,100.0,topic_2,0.0,topic_3,0.0
topic_1,100.0,topic_2,0.0,topic_3,0.0
topic_1,100.0,topic_2,0.0,topic_3,0.0
topic_10,82.22422577436902,topic_1,17.77577422563099,topic_2,0.0
topic_10,74.89960585008032,topic_1,25.10039414991968,topic_2,0.0
topic_1,100.0,topic_2,0.0,topic_3,0.0
topic_1,100.0,topic_2,0.0,topic_3,0.0
topic_1,100.0,topic_2,0.0,topic_3,0.0
topic_1,67.3971590988289,topic_10,32.602840901171106,topic_2,0.0
topic_1,100.0,topic_2,0.0,topic_3,0.0
topic_1,100.0,topic_2,0.0,topic_3,0.0
topic_1,100.0,topic_2,0.0,topic_3,0.0
topic_1,100.0,topic_2,0.0,topic_3,0.0
topic_1,100.0,topic_2,0.0,topic_3,0.0
topic_1,100.0,topic_2,0.0,topic_3,0.0
topic_1,99.99999999999996,topic_8,2.4636826390202265e-14,topic_5,1.5136358657848382e-20
topic_1,54.85661143187212,topic_9,45.14338856812787,topic_2,0.0
topic_1,100.0,topic_2,0.0,topic_3,0.0
topic_1,100.0,topic_2,0.0,topic_3,0.0
topic_1,100.0,topic_2,0.0,topic_3,0.0
topic_1,100.0,topic_2,0.0,topic_3,0.0
topic_1,100.0,topic_2,0.0,topic_3,0.0
topic_3,48.89420279202418,topic_2,25.605393773382126,topic_8,25.500403384504903
topic_1,100.0,topic_2,0.0,topic_3,0.0
topic_1,100.0,topic_2,0.0,topic_3,0.0
topic_9,55.20759278360251,topic_2,44.79240721639749,topic_1,0.0
topic_1,100.0,topic_2,0.0,topic_3,0.0
topic_1,100.0,topic_2,0.0,topic_3,0.0
topic_1,100.0,topic_2,0.0,topic_3,0.0
topic_1,100.0,topic_2,0.0,topic_3,0.0
topic_1,100.0,topic_2,0.0,topic_3,0.0
topic_1,100.0,topic_2,0.0,topic_3,0.0
topic_1,100.0,topic_2,0.0,topic_3,0.0
topic_1,100.0,topic_2,0.0,topic_3,0.0
topic_1,100.0,topic_2,0.0,topic_3,0.0
topic_2,51.12456759194177,topic_5,48.870548355303306,topic_4,0.004884051392195512
topic_1,100.0,topic_2,0.0,topic_3,0.0
topic_1,99.10724220106978,topic_8,0.8927577989215056,topic_2,8.702009841638973e-12
topic_4,100.0,topic_1,0.0,topic_2,0.0
topic_1,100.0,topic_2,0.0,topic_3,0.0
topic_1,100.0,topic_2,4.5067795267964304e-17,topic_9,7.236833597065726e-23
topic_1,100.0,topic_2,0.0,topic_3,0.0
topic_1,100.0,topic_2,0.0,topic_3,0.0
topic_2,100.0,topic_8,1.391862454082512e-26,topic_1,0.0
topic_1,100.0,topic_2,0.0,topic_3,0.0
topic_1,100.0,topic_2,0.0,topic_3,0.0
topic_8,87.57828689316585,topic_2,12.4217131068341,topic_9,4.7098758569599464e-14
topic_1,100.0,topic_6,8.217629340702092e-20,topic_2,0.0
topic_1,100.0,topic_2,0.0,topic_3,0.0
topic_9,79.18520331559169,topic_6,19.71644779695657,topic_2,0.75483536070372
topic_8,99.99999622323305,topic_10,3.7529824003524114e-06,topic_4,2.3760019169157726e-08
topic_8,99.99999998841332,topic_10,1.1586685320092679e-08,topic_1,0.0
topic_3,100.0,topic_1,0.0,topic_2,0.0
topic_4,55.338951471069045,topic_3,44.66104846252283,topic_5,6.56401854305549e-08
topic_8,100.0,topic_1,0.0,topic_2,0.0
topic_3,81.8585326760633,topic_5,18.14145753928375,topic_4,9.784652938943037e-06
topic_3,100.0,topic_1,0.0,topic_2,0.0
topic_3,100.0,topic_1,0.0,topic_2,0.0
topic_5,54.441355660590126,topic_3,45.55864433940699,topic_4,2.88980727563418e-12
topic_3,100.0,topic_1,0.0,topic_2,0.0
topic_4,59.895868684984265,topic_8,40.10413131501573,topic_7,2.287013714670619e-226
topic_8,100.0,topic_1,0.0,topic_2,0.0
topic_4,99.99280082994245,topic_5,0.007198674179825421,topic_2,4.958777172713811e-07
topic_3,100.0,topic_1,0.0,topic_2,0.0
topic_5,100.0,topic_1,0.0,topic_2,0.0
topic_3,77.09912485901185,topic_4,22.900875140988134,topic_1,0.0
topic_3,99.97212757558391,topic_4,0.027872424416084892,topic_1,0.0
topic_5,79.91517616281428,topic_3,20.084823837185716,topic_10,6.353370025212616e-26
topic_4,66.62602217661308,topic_7,33.37342879916908,topic_2,0.000548993933383664
topic_7,100.0,topic_1,0.0,topic_2,0.0
topic_4,80.07157282351353,topic_3,19.92842717648646,topic_9,3.3214338164819756e-23
topic_3,100.0,topic_1,0.0,topic_2,0.0
topic_3,100.0,topic_1,0.0,topic_2,0.0
topic_3,100.0,topic_1,0.0,topic_2,0.0
topic_4,67.48869759186236,topic_3,32.51130240813763,topic_9,5.3226336193910165e-20
topic_3,100.0,topic_1,0.0,topic_2,0.0
topic_4,99.16703973955488,topic_5,0.832960249875855,topic_2,1.0569266126014517e-08
topic_8,100.0,topic_1,0.0,topic_2,0.0
topic_5,85.00997030509245,topic_4,14.990029694907566,topic_3,8.267755332668322e-19
topic_9,51.73701653330088,topic_8,48.2629834666396,topic_2,5.95228452377571e-11
topic_7,99.99999997125781,topic_2,2.8742191797244802e-08,topic_1,0.0
topic_4,55.10910166764043,topic_7,44.89089833235957,topic_1,0.0
topic_5,100.0,topic_1,0.0,topic_2,0.0
topic_4,99.99998482420847,topic_5,1.517579154881809e-05,topic_3,6.6164421314853215e-233
topic_4,100.0,topic_9,3.075921716705153e-16,topic_1,0.0
topic_4,99.9817640670979,topic_5,0.018235932902105283,topic_3,7.951220927339879e-230
topic_3,61.02985479546761,topic_8,38.97014520453239,topic_1,0.0
topic_3,100.0,topic_1,0.0,topic_2,0.0
topic_3,100.0,topic_1,0.0,topic_2,0.0
topic_5,53.862192979390365,topic_8,46.137807020609635,topic_1,0.0
topic_4,100.0,topic_7,3.6840177185462676e-20,topic_1,0.0
topic_3,100.0,topic_1,0.0,topic_2,0.0
topic_3,100.0,topic_1,0.0,topic_2,0.0
topic_5,100.0,topic_1,0.0,topic_2,0.0
topic_4,51.48537551709175,topic_7,48.514624482908246,topic_1,0.0
topic_7,99.99963968713723,topic_9,0.0003602878856798187,topic_5,2.4977091127467197e-08
topic_3,100.0,topic_1,0.0,topic_2,0.0
topic_4,36.0673799849753,topic_7,33.98618667470119,topic_9,29.94643334032352
topic_3,54.369613472211725,topic_6,45.63038652778828,topic_1,0.0
topic_7,100.0,topic_1,0.0,topic_2,0.0
topic_8,100.0,topic_1,0.0,topic_2,0.0
topic_4,99.99989387108741,topic_8,9.66703254303397e-05,topic_2,9.458587150953019e-06
topic_3,61.91728331303489,topic_8,38.0827166869651,topic_1,0.0
topic_4,100.0,topic_2,6.625540215165821e-20,topic_1,0.0
topic_9,91.26371533320568,topic_7,8.731105950864599,topic_5,0.005178715912675512
topic_4,99.99957477924323,topic_3,0.0004252207567689792,topic_1,0.0
topic_7,99.99999908474229,topic_8,9.152577016540268e-07,topic_1,0.0
topic_4,100.0,topic_3,1.8969913617140116e-15,topic_5,6.188254299474804e-21
topic_3,100.00000000000001,topic_1,0.0,topic_2,0.0
topic_7,100.0,topic_1,0.0,topic_2,0.0
topic_4,99.7348548372064,topic_5,0.26514516279360156,topic_1,0.0
topic_5,100.0,topic_2,6.865812470851422e-22,topic_1,0.0
topic_1,,topic_2,,topic_3,
topic_6,99.99999999543876,topic_7,4.561252815620599e-09,topic_1,0.0
topic_9,100.0,topic_1,0.0,topic_2,0.0
topic_8,100.0,topic_1,0.0,topic_2,0.0
topic_8,100.0,topic_1,0.0,topic_2,0.0
topic_10,51.6617993047012,topic_4,25.694843244114278,topic_6,22.643357451183228
topic_7,99.57728660812651,topic_9,0.4227133918734973,topic_4,2.3810983725542665e-36
topic_5,71.00372966958626,topic_10,28.9960978468767,topic_3,0.00017248347827159577
topic_2,100.0,topic_10,2.6808085931933982e-15,topic_8,1.5573832852108086e-26
topic_9,99.92468578739089,topic_4,0.0753027978920636,topic_2,1.141471699731544e-05
topic_1,,topic_2,,topic_3,
topic_4,100.0,topic_1,0.0,topic_2,0.0
topic_8,54.763287122839614,topic_4,45.23671287716039,topic_1,0.0
topic_4,100.0,topic_1,0.0,topic_2,0.0
topic_6,100.0,topic_1,0.0,topic_2,0.0
topic_7,58.7997913428391,topic_4,41.20020865716089,topic_1,0.0
topic_6,62.81787224573881,topic_4,37.18212775426119,topic_2,4.7301541435615195e-23
topic_4,100.0,topic_1,0.0,topic_2,0.0
topic_4,99.99375520437785,topic_8,0.006244795622143997,topic_1,0.0
topic_3,53.9797347984536,topic_4,46.020265201546394,topic_1,0.0
topic_4,99.99999999999608,topic_2,3.932809428578453e-12,topic_9,2.1694348247849017e-16
topic_7,69.08683296644851,topic_8,30.913167033551463,topic_6,4.994411496738404e-14
topic_4,99.99989682014629,topic_5,0.00010317985370477389,topic_1,0.0
topic_8,99.9999999993279,topic_10,6.71895225925465e-10,topic_2,2.1725934787164273e-13
topic_5,73.81476762476522,topic_3,25.579897610985782,topic_9,0.6052424691536515
topic_1,,topic_2,,topic_3,
topic_3,50.508682665402404,topic_1,49.49131733459761,topic_2,0.0
topic_3,99.99999999516822,topic_2,4.831793464225593e-09,topic_4,3.185212548006522e-15
topic_10,71.67072708051492,topic_3,15.555281755988554,topic_2,12.773980985470129
topic_3,99.99999987624737,topic_7,1.23739800496438e-07,topic_10,1.2828972176979283e-11
topic_3,54.12411237189707,topic_10,45.87588542277227,topic_4,2.205330664277213e-06
topic_3,50.508682665402404,topic_1,49.49131733459761,topic_2,0.0
topic_3,100.0,topic_1,0.0,topic_2,0.0
topic_3,100.0,topic_1,0.0,topic_2,0.0
topic_5,35.64046728827268,topic_3,35.46988373794992,topic_9,28.889648973765965
topic_3,62.82373641726512,topic_9,37.17626358273489,topic_1,0.0
topic_6,55.90711886187557,topic_9,44.092881130473366,topic_4,7.651068687304696e-09
topic_4,100.0,topic_1,0.0,topic_2,0.0
topic_4,100.0,topic_1,0.0,topic_2,0.0
topic_3,99.99999999880174,topic_9,1.1982462591869135e-09,topic_1,0.0
topic_3,100.0,topic_1,0.0,topic_2,0.0
